"","subid","gender","age","language","trial.num","context.condition","item","trial.type","response","coding"
"4898",216,"M",25,"English",2,2,"shovels","nothing","no shovels","no"
"4899",216,"M",25,"English",3,1,"balloons","nothing","no balloons","no"
"4900",216,"M",25,"English",4,0,"fish","nothing","a smile","other"
"4901",216,"M",25,"English",5,1,"bows","item","two bows","noun"
"4902",216,"M",25,"English",6,0,"ice cream cones","nothing","an orange shirt","clothing"
"4903",216,"M",25,"English",7,3,"buckets","item","two pails","noun"
"4904",216,"M",25,"English",8,2,"pencils","item","two pencils","noun"
"4905",216,"M",25,"English",9,2,"apples","nothing","no apples","no"
"4906",216,"M",25,"English",10,1,"donuts","item","two donuts","noun"
"4907",216,"M",25,"English",11,2,"cookies","nothing","no cookies","no"
"4908",216,"M",25,"English",12,1,"forks","item","two forks","noun"
"4909",216,"M",25,"English",13,2,"keys","item","two keys","noun"
"4910",216,"M",25,"English",14,1,"dogs","nothing","no dogs","no"
"4911",216,"M",25,"English",15,0,"daisies","nothing","an orange shirt","clothing"
"4912",216,"M",25,"English",16,3,"lollipops","nothing","a blue shirt","clothing"
"4913",216,"M",25,"English",17,3,"phones","item","two phones","noun"
"4914",216,"M",25,"English",18,3,"rainboots","item","a green dress","clothing"
"4915",216,"M",25,"English",19,0,"plants","item","two plants","noun"
"4916",216,"M",25,"English",20,1,"mittens","item","blue mittens","noun"
"4917",216,"M",25,"English",21,2,"bananas","item","two bananas","noun"
"4918",216,"M",25,"English",22,3,"guitars","nothing","no guitars","no"
"4919",216,"M",25,"English",23,1,"cars","nothing","no cars","no"
"4920",216,"M",25,"English",24,2,"cats","nothing","no cats","no"
"4921",216,"M",25,"English",25,0,"carrots","item","carrots","noun"
"4922",216,"M",25,"English",26,1,"flowers","nothing","no flowers","no"
"4923",216,"M",25,"English",27,0,"cakes","nothing","a purple shirt","clothing"
"4924",216,"M",25,"English",28,0,"umbrellas","item","umbrellas","noun"
"4925",216,"M",25,"English",29,3,"scissors","item","scissors","noun"
"4926",216,"M",25,"English",30,0,"purses","item","handbags","noun"
"4927",216,"M",25,"English",31,2,"kites","item","two kites","noun"
"4928",216,"M",25,"English",32,3,"crayons","nothing","no crayons","no"
"4929",217,"M",45,"English",1,1,"forks","item","two forks","noun"
"4930",217,"M",45,"English",2,0,"cookies","item","tow cookies","noun"
"4931",217,"M",45,"English",3,1,"dogs","item","two dogs","noun"
"4932",217,"M",45,"English",4,3,"carrots","item","tow orange carrots","noun"
"4933",217,"M",45,"English",5,1,"cats","nothing","on a blue dress","clothing"
"4934",217,"M",45,"English",6,0,"shovels","nothing","a brown skirt","clothing"
"4935",217,"M",45,"English",7,1,"scissors","item","tow sets of scissors","noun"
"4936",217,"M",45,"English",8,0,"daisies","item","two floweres","noun"
"4937",217,"M",45,"English",9,2,"cakes","nothing","a purple shirt","clothing"
"4938",217,"M",45,"English",10,2,"plants","item","two green plants","noun"
"4939",217,"M",45,"English",11,0,"bananas","item","two yello bananna","noun"
"4940",217,"M",45,"English",12,0,"buckets","nothing","on a pink dress","clothing"
"4941",217,"M",45,"English",13,1,"guitars","nothing","a bright green shirt","clothing"
"4942",217,"M",45,"English",14,3,"balloons","nothing","on a pair of black shoes","clothing"
"4943",217,"M",45,"English",15,2,"mittens","nothing","on a purple dress","clothing"
"4944",217,"M",45,"English",16,1,"lollipops","nothing","a blue shirt","clothing"
"4945",217,"M",45,"English",17,3,"fish","nothing","on a brown skirt","clothing"
"4946",217,"M",45,"English",18,2,"crayons","item","two blue crayons","noun"
"4947",217,"M",45,"English",19,2,"purses","item","two green bags","noun"
"4948",217,"M",45,"English",20,3,"apples","nothing","no apples","no"
"4949",217,"M",45,"English",21,2,"bows","item","two bows in her hair","noun"
"4950",217,"M",45,"English",22,3,"donuts","item","two donuts","noun"
"4951",217,"M",45,"English",23,0,"umbrellas","item","two colorful unbrellas","noun"
"4952",217,"M",45,"English",24,1,"rainboots","nothing","no shoes on","no"
"4953",217,"M",45,"English",25,0,"phones","nothing","brown hair and a red shirt","body"
"4954",217,"M",45,"English",26,3,"kites","item"," two kites in the air","noun"
"4955",217,"M",45,"English",27,1,"pencils","item","tow pencils","noun"
"4956",217,"M",45,"English",28,0,"presents","nothing","a yellow shirt with a black skirt","clothing"
"4957",217,"M",45,"English",29,3,"keys","item","tow keys on a chain","noun"
"4958",217,"M",45,"English",30,2,"cars","nothing","on a blue pair of pants","clothing"
"4959",217,"M",45,"English",31,3,"ice cream cones","nothing","a orange shirt on","clothing"
"4960",217,"M",45,"English",32,2,"flowers","nothing","blond hair","body"
"4961",219,"F",25,"English",1,3,"flowers","nothing","a trowel","othernoun"
"4962",219,"F",25,"English",2,1,"keys","item","two keys","noun"
"4963",219,"F",25,"English",3,1,"presents","nothing","no presents","no"
"4964",219,"F",25,"English",4,0,"ice cream cones","nothing","blue pants","clothing"
"4965",219,"F",25,"English",5,1,"apples","item","two apples","noun"
"4966",219,"F",25,"English",6,0,"forks","nothing","a blue shirt","clothing"
"4967",219,"F",25,"English",7,0,"buckets","nothing","a pink dress","clothing"
"4968",219,"F",25,"English",8,3,"cars","item","two cars","noun"
"4969",219,"F",25,"English",9,2,"donuts","nothing","a purple shirt","clothing"
"4970",219,"F",25,"English",10,0,"dogs","item","two dogs","noun"
"4971",219,"F",25,"English",11,0,"cookies","item","two cookies","noun"
"4972",219,"F",25,"English",12,0,"plants","item","two plants","noun"
"4973",219,"F",25,"English",13,2,"purses","item","two purses","noun"
"4974",219,"F",25,"English",14,1,"pencils","nothing","a red shirt","clothing"
"4975",219,"F",25,"English",15,1,"lollipops","item","two lollipops","noun"
"4976",219,"F",25,"English",16,3,"bananas","nothing","a red shirt","clothing"
"4977",219,"F",25,"English",17,3,"phones","item","two phones","noun"
"4978",219,"F",25,"English",18,2,"rainboots","nothing","a green dress","clothing"
"4979",219,"F",25,"English",19,1,"crayons","nothing","a red shirt","clothing"
"4980",219,"F",25,"English",20,2,"umbrellas","item","two umbrellas","noun"
"4981",219,"F",25,"English",21,1,"daisies","nothing","an orange shirt","clothing"
"4982",219,"F",25,"English",22,3,"cats","item","two cats","noun"
"4983",219,"F",25,"English",23,2,"balloons","item","two balloons","noun"
"4984",219,"F",25,"English",24,3,"scissors","item","two scissors","noun"
"4985",219,"F",25,"English",25,0,"cakes","nothing","a blue shirt","clothing"
"4986",219,"F",25,"English",26,0,"bows","item","two pink bows","noun"
"4987",219,"F",25,"English",27,2,"mittens","item","blue mittens","noun"
"4988",219,"F",25,"English",28,3,"guitars","nothing","a green shirt","clothing"
"4989",219,"F",25,"English",29,1,"fish","item","two fish","noun"
"4990",219,"F",25,"English",30,2,"shovels","nothing","a yellow shirt","clothing"
"4991",219,"F",25,"English",31,2,"carrots","nothing","a trowel","othernoun"
"4992",219,"F",25,"English",32,3,"kites","nothing","a green shirt","clothing"
"4993",220,"M",45,"English",1,2,"cookies","nothing","nothing on his plate","nothing"
"4994",220,"M",45,"English",2,3,"plants","nothing","nothing on his table","nothing"
"4995",220,"M",45,"English",3,3,"carrots","item","two carrots","noun"
"4996",220,"M",45,"English",4,0,"purses","nothing","a purple shirt","clothing"
"4997",220,"M",45,"English",5,2,"daisies","nothing","a brown shirt","clothing"
"4998",220,"M",45,"English",6,3,"guitars","item","two guitars","noun"
"4999",220,"M",45,"English",7,3,"bows","item","two ribbons in her hair","noun"
"5000",220,"M",45,"English",8,2,"forks","item","two forks","noun"
"5001",220,"M",45,"English",9,1,"dogs","nothing","a green shirt","clothing"
"5002",220,"M",45,"English",10,2,"balloons","item","two balloons","noun"
"5003",220,"M",45,"English",11,1,"buckets","nothing","a pink dress","clothing"
"5004",220,"M",45,"English",12,2,"cats","nothing","a green dress","clothing"
"5005",220,"M",45,"English",13,2,"scissors","item","two scissors","noun"
"5006",220,"M",45,"English",14,1,"ice cream cones","item","two ice cream cones","noun"
"5007",220,"M",45,"English",15,2,"rainboots","item","a pair of boots","noun"
"5008",220,"M",45,"English",16,3,"mittens","nothing","no mittens","no"
"5009",220,"M",45,"English",17,1,"cakes","item","two cakes","noun"
"5010",220,"M",45,"English",18,3,"crayons","item","two crayons","noun"
"5011",220,"M",45,"English",19,0,"apples","nothing","a blue shirt","clothing"
"5012",220,"M",45,"English",20,0,"donuts","nothing","a purple shirt","clothing"
"5013",220,"M",45,"English",21,3,"flowers","nothing","no flowers","no"
"5014",220,"M",45,"English",22,0,"shovels","nothing","a yellow shirt","clothing"
"5015",220,"M",45,"English",23,1,"phones","nothing","no phones","no"
"5016",220,"M",45,"English",24,0,"cars","item","two cars","noun"
"5017",220,"M",45,"English",25,1,"lollipops","nothing","no lollipops","no"
"5018",220,"M",45,"English",26,0,"keys","item","two keys","noun"
"5019",220,"M",45,"English",27,3,"kites","nothing","no kites","no"
"5020",220,"M",45,"English",28,1,"presents","item","two presents","noun"
"5021",220,"M",45,"English",29,2,"fish","nothing","no fish","no"
"5022",220,"M",45,"English",30,0,"bananas","item","two bananas","noun"
"5023",220,"M",45,"English",31,1,"umbrellas","item","two umbrellas","noun"
"5024",220,"M",45,"English",32,0,"pencils","item","two pencils","noun"
"5025",221,"M",35,"English",1,2,"bananas","nothing","two bananas.","noun"
"5026",221,"M",35,"English",2,2,"crayons","nothing","no crayons.","no"
"5027",221,"M",35,"English",3,0,"ice cream cones","item","two ice cream cones.","noun"
"5028",221,"M",35,"English",4,3,"donuts","item","two donuts.","noun"
"5029",221,"M",35,"English",5,1,"dogs","item","two dogs.","noun"
"5030",221,"M",35,"English",6,1,"umbrellas","nothing","no umbrellas.","no"
"5031",221,"M",35,"English",7,1,"keys","item","two keys.","noun"
"5032",221,"M",35,"English",8,3,"phones","nothing","no phone.","no"
"5033",221,"M",35,"English",9,3,"shovels","nothing","no shovels.","no"
"5034",221,"M",35,"English",10,2,"rainboots","nothing","no boots.","no"
"5035",221,"M",35,"English",11,2,"presents","item","a couple of presents.","noun"
"5036",221,"M",35,"English",12,2,"pencils","item","two pencils.","noun"
"5037",221,"M",35,"English",13,1,"cakes","nothing","no cakes.","no"
"5038",221,"M",35,"English",14,2,"buckets","nothing","no buckets.","no"
"5039",221,"M",35,"English",15,3,"lollipops","nothing","no candy.","no"
"5040",221,"M",35,"English",16,0,"balloons","item","two balloons.","noun"
"5041",221,"M",35,"English",17,0,"plants","nothing","nothing.","nothing"
"5042",221,"M",35,"English",18,0,"scissors","item","two pairs of scissors. ","noun"
"5043",221,"M",35,"English",19,1,"cars","item","two toy cars.","noun"
"5044",221,"M",35,"English",20,3,"bows","item","nothing.","nothing"
"5045",221,"M",35,"English",21,1,"fish","nothing","no fish.","no"
"5046",221,"M",35,"English",22,1,"cookies","item","cookies.","noun"
"5047",221,"M",35,"English",23,0,"apples","nothing","nothing.","nothing"
"5048",221,"M",35,"English",24,0,"purses","item","two purses.","noun"
"5049",221,"M",35,"English",25,3,"cats","item","two cats.","noun"
"5050",221,"M",35,"English",26,2,"kites","item","two kites.","noun"
"5051",221,"M",35,"English",27,3,"forks","nothing","no forks.","no"
"5052",221,"M",35,"English",28,2,"daisies","item","two daisies.","noun"
"5053",221,"M",35,"English",29,0,"flowers","nothing","gardening supplies.","noun"
"5054",221,"M",35,"English",30,3,"mittens","item","gloves","noun"
"5055",221,"M",35,"English",31,0,"carrots","nothing","gardening supplies.","noun"
"5056",221,"M",35,"English",32,1,"guitars","nothing","no guitars.","no"
"5057",223,"M",25,"english",1,0,"flowers","item","flowers","noun"
"5058",223,"M",25,"english",2,0,"balloons","item","balloons","noun"
"5059",223,"M",25,"english",3,2,"rainboots","item","boots","noun"
"5060",223,"M",25,"english",4,3,"phones","item","phones","noun"
"5061",223,"M",25,"english",5,0,"carrots","item","carrots","noun"
"5062",223,"M",25,"english",6,0,"kites","nothing","a problem","other"
"5063",223,"M",25,"english",7,2,"guitars","item","guitars","noun"
"5064",223,"M",25,"english",8,0,"ice cream cones","item","food","noun"
"5065",223,"M",25,"english",9,1,"bananas","item","bananas","noun"
"5066",223,"M",25,"english",10,2,"apples","nothing","nothing","nothing"
"5067",223,"M",25,"english",11,2,"mittens","nothing","nothing","nothing"
"5068",223,"M",25,"english",12,2,"donuts","nothing","a table","othernoun"
"5069",223,"M",25,"english",13,3,"cats","item","cats","noun"
"5070",223,"M",25,"english",14,2,"pencils","nothing","nothing","nothing"
"5071",223,"M",25,"english",15,3,"shovels","nothing","nothing","nothing"
"5072",223,"M",25,"english",16,2,"fish","item","fish","noun"
"5073",223,"M",25,"english",17,3,"crayons","nothing","nothing","nothing"
"5074",223,"M",25,"english",18,2,"dogs","item","dogs","noun"
"5075",223,"M",25,"english",19,1,"cars","nothing","no toys","no"
"5076",223,"M",25,"english",20,3,"scissors","item","scissors","noun"
"5077",223,"M",25,"english",21,0,"keys","nothing","a hand raised","body"
"5078",223,"M",25,"english",22,1,"cookies","item","cookies","noun"
"5079",223,"M",25,"english",23,1,"buckets","item","buckets","noun"
"5080",223,"M",25,"english",24,1,"forks","nothing","nothing","nothing"
"5081",223,"M",25,"english",25,1,"bows","nothing","nothing","nothing"
"5082",223,"M",25,"english",26,1,"umbrellas","nothing","empty hands","empty"
"5083",223,"M",25,"english",27,0,"cakes","nothing","a smile","other"
"5084",223,"M",25,"english",28,3,"plants","nothing","no plants","no"
"5085",223,"M",25,"english",29,0,"purses","nothing","a great figure","other"
"5086",223,"M",25,"english",30,1,"lollipops","item","candy","noun"
"5087",223,"M",25,"english",31,3,"presents","nothing","a chair","othernoun"
"5088",223,"M",25,"english",32,3,"daisies","item","flowers","noun"
"5089",225,"M",25,"Filipino and English",1,2,"purses","item","two bags","noun"
"5090",225,"M",25,"Filipino and English",2,2,"umbrellas","nothing","no umbrella","no"
"5091",225,"M",25,"Filipino and English",3,3,"cookies","item","tray","othernoun"
"5092",225,"M",25,"Filipino and English",4,3,"fish","nothing","no rod","no"
"5093",225,"M",25,"Filipino and English",5,0,"cakes","nothing","box","othernoun"
"5094",225,"M",25,"Filipino and English",6,1,"daisies","nothing","no flowers","no"
"5095",225,"M",25,"Filipino and English",7,0,"balloons","item","balloon","noun"
"5096",225,"M",25,"Filipino and English",8,3,"presents","nothing","no gift","no"
"5097",225,"M",25,"Filipino and English",9,2,"bows","nothing","no ponytail","no"
"5098",225,"M",25,"Filipino and English",10,2,"cars","nothing","no toy","no"
"5099",225,"M",25,"Filipino and English",11,3,"phones","item","cellphones","noun"
"5100",225,"M",25,"Filipino and English",12,2,"apples","nothing","no apple","no"
"5101",225,"M",25,"Filipino and English",13,0,"rainboots","nothing","curly hair","body"
"5102",225,"M",25,"Filipino and English",14,1,"keys","nothing","shirt","clothing"
"5103",225,"M",25,"Filipino and English",15,0,"shovels","item","spade","othernoun"
"5104",225,"M",25,"Filipino and English",16,1,"scissors","item","scissors","noun"
"5105",225,"M",25,"Filipino and English",17,0,"crayons","item","crayons","noun"
"5106",225,"M",25,"Filipino and English",18,0,"forks","nothing","table","othernoun"
"5107",225,"M",25,"Filipino and English",19,2,"mittens","item","mitten","noun"
"5108",225,"M",25,"Filipino and English",20,1,"plants","nothing","table","othernoun"
"5109",225,"M",25,"Filipino and English",21,3,"carrots","item","carrots","noun"
"5110",225,"M",25,"Filipino and English",22,0,"kites","item","kite","noun"
"5111",225,"M",25,"Filipino and English",23,1,"donuts","nothing","table","othernoun"
"5112",225,"M",25,"Filipino and English",24,3,"bananas","nothing","no banana","no"
"5113",225,"M",25,"Filipino and English",25,1,"flowers","item","flowers","noun"
"5114",225,"M",25,"Filipino and English",26,3,"buckets","item","buckets","noun"
"5115",225,"M",25,"Filipino and English",27,3,"cats","nothing","no cats","no"
